ID_REF,GSM41252,GSM41253,GSM41254,GSM41255,GSM41256,GSM41257,GSM41258,GSM41259,GSM41260,GSM41264,GSM41265,GSM41266,GSM41279,GSM41280,GSM41281,GSM41785,GSM41786,GSM41787,GSM41788,GSM41789,GSM41790,GSM41791,GSM41792,GSM41793,GSM41797,GSM41798,GSM41799,GSM41811,GSM41812,GSM41813
YNL201C,-0.13179,-0.222516,-0.0424722,-0.139015,-0.174608,-0.0106604,-0.4166,-0.255474,-0.145854,0.185547,0.0214501,-0.244949,0.0341558,0.132648,-0.0532313,-0.282207,-0.0478242,-0.370163,-0.134784,0.0813713,0.154805,0.371217,0.16987,0.268293,0.0249783,-0.00111883,-0.01012,-0.0145272,-0.0200141,-0.118809
YNL202W,0.344928,0.38733,0.368336,0.540383,0.712586,0.513971,1.21771,0.958125,0.928521,0.799146,0.735732,1.20466,-0.739527,-0.711188,-0.809355,0.0946413,0.163108,0.774127,0.158754,0.18435,0.321499,0.309538,0.324155,0.390143,-0.0728481,0.260845,-0.0471081,-0.411014,-0.466687,-0.348522
YNL204C,0.142922,0.323211,0.128993,0.196049,0.276415,0.217537,0.295007,-0.1124,-0.328202,0.104557,-0.434815,-0.143966,0.0544985,-0.160889,0.0591011,-0.144577,-0.0544728,-0.467421,0.0740877,0.195778,0.0831492,0.196771,-0.0653053,-0.480606,0.0502378,-0.630033,-0.460124,-0.0895457,-0.273473,0.0505028
YNL206C,0.0594266,0.502514,0.353388,-0.0950152,-0.221354,-0.222674,-0.155809,-0.472841,-0.260771,0.0421113,0.0148831,0.644238,0.362884,0.279577,0.608337,0.0158693,0.217745,-0.152879,0.285383,-0.033136,0.138969,0.28019,0.0281706,-0.0071217,0.126807,0.12539,0.0283487,0.031011,-0.0234164,-0.0607165
YNL207W,0.4051,0.0899884,0.435608,-0.0132589,-0.101745,0.374138,-1.47402,-1.33568,-1.36302,-0.508435,-0.320621,-0.434803,0.284854,0.253142,0.239111,-0.000671184,-0.104294,-0.322986,0.0374438,0.143739,-0.0447777,0.276867,0.217856,0.130705,-0.144284,-0.250915,-0.251905,-0.38001,-0.61939,-0.373358
YNL208W,0.158747,0.640376,0.72246,0.331384,0.425671,0.224665,0.438656,0.253853,0.192325,0.398076,0.523178,0.900443,0.374808,0.349182,0.567982,0.209633,0.166769,0.241187,0.435864,0.288896,0.273377,0.204341,0.168911,0.192006,-0.0596976,0.142436,-0.013191,0.39635,0.341393,0.425545
YNL209W,0.508001,0.551565,0.756949,0.408849,0.242159,0.480676,-0.217577,-0.160754,0.0670233,-0.360699,-0.227574,-0.323612,0.148874,0.21611,0.221808,0.224166,0.202308,0.163572,0.299208,0.311445,0.21033,0.249863,0.226572,0.224814,0.136513,0.331728,0.172097,0.056138,0.0871258,-0.0492466
YNL210W,-0.0348118,0.0487233,-0.0549444,0.240078,0.090221,-0.131745,0.191534,-0.352516,-0.290307,-0.0107094,-0.0738314,0.642599,0.308531,0.283166,0.462079,-0.0139877,-0.0335483,-0.0500242,0.17152,-0.0385896,0.0806487,0.24598,0.106298,0.158206,0.124652,0.0835053,0.0103507,-0.16028,-0.39036,-0.36312
YNL211C,0.0244408,-0.254669,0.171704,0.0390974,-0.239853,0.189729,0.0543558,0.210937,0.329465,-0.146482,0.25196,0.0500108,-0.114255,-0.297812,-0.216009,0.0427395,-0.0364069,0.0156872,-0.119988,0.0400249,-0.17952,0.0783798,0.183452,0.0812247,-0.0543692,0.110296,-0.0441395,-0.174557,0.00683716,0.0786615
YNL212W,0.403165,0.454394,0.34808,0.313143,0.491396,-0.124197,0.56171,0.106625,0.301708,0.0197639,0.319976,0.586015,0.403288,0.223644,0.507245,0.0552602,0.256425,0.205382,0.205189,0.34112,0.0451084,-0.00644405,0.0866785,0.176229,NA,0.134435,0.0643219,0.102048,-0.0036488,0.0582071
YNL213C,0.185597,0.0952346,0.281846,0.11227,-0.0434915,0.346471,0.110889,0.470358,0.667668,-0.235084,0.413748,0.12915,-0.199502,-0.340151,-0.406744,0.36184,0.184555,0.238753,0.15939,0.336473,0.353721,0.255196,0.191689,0.203655,0.0721878,0.144713,0.0873386,-0.22545,-0.338938,-0.241743
YNL214W,0.0443841,0.181187,0.294783,0.234085,-0.012669,0.221851,0.643221,0.583585,0.491559,0.13325,0.243039,0.231815,-0.31674,-0.277581,-0.0806414,0.141555,-0.0106005,0.20972,0.174359,0.0010132,0.00362809,0.0871818,0.161915,0.00695679,0.172128,0.271477,0.0178779,-0.245522,-0.189357,-0.334682
YNL215W,-0.176049,-0.225843,-0.00155752,0.0598666,-0.229015,0.0666519,0.0476058,0.306094,0.308632,0.146498,0.209597,-0.245295,-0.0758281,0.0460794,-0.06484,-0.0128154,-0.0179859,-0.155631,-0.0728498,-0.091413,-0.0523601,0.0149147,-0.166048,-0.181658,-0.156371,-0.00492031,0.265864,0.194553,0.138099,0.204907
YNL216W,0.14684,0.0740073,0.121512,0.0648766,0.0968362,-0.0479813,-0.105146,-0.310288,-0.277074,0.0882213,0.00970509,0.0979832,0.00496107,0.0250909,0.35034,-0.00533912,0.0532321,-0.0788832,0.135634,0.0125966,-0.056381,0.0192271,-0.00914157,0.030264,0.141894,0.0825761,-0.0395757,0.152853,-0.0442115,-0.0662842
YNL217W,0.187241,0.104023,0.404597,0.37646,0.256701,0.60515,0.23554,0.256811,0.319384,-0.00527579,-0.0246455,-0.452919,0.000300567,-0.0970761,-0.196567,0.151134,0.0511025,0.101973,-0.0465263,0.00330604,0.0807008,0.125965,0.21776,0.0189408,0.0921577,0.135782,0.279881,-0.0305541,0.0513123,0.153978
YNL218W,0.300428,0.31473,0.332161,0.00308866,0.0185615,0.307206,-0.424035,-0.669527,-0.287279,-0.0991724,-0.0320349,-0.214349,0.242102,0.435405,0.566877,-0.209976,-8.07E-05,-0.117173,0.267581,0.0283596,-0.0763979,-0.0889322,0.366906,-0.133811,0.182923,-0.15072,-0.27858,0.212679,0.337659,0.0103562
YNL219C,0.161025,-0.0348966,-0.064361,0.335743,-0.0225178,-0.0260138,0.0392928,0.107147,-0.0282868,0.0142003,0.100749,-0.151529,0.156665,-0.0262301,-0.151362,-0.166484,0.278345,0.126231,-0.0440136,0.192174,-0.00690322,0.105196,0.14725,-0.00338446,0.102982,0.160712,0.0789119,0.0925037,-0.0217932,0.0339697
YNL220W,0.300133,0.467605,0.634867,0.322752,0.546801,0.727178,-0.111151,-0.0727884,0.0390519,0.2631,0.51539,0.449325,-1.79901,-1.63421,-1.56261,-0.212513,-0.0721757,0.284402,-0.00221772,0.253282,0.299323,-0.0240181,0.811807,0.449289,0.583327,1.02913,0.712638,-0.496392,-0.358951,-0.457854
YNL221C,0.346502,0.218419,0.240045,-0.0941282,-0.140679,-0.130323,-0.851099,-1.01427,-0.803809,-0.219384,0.214684,-0.120957,0.178001,-0.0350046,-0.197512,-0.156006,-0.0026194,-0.254948,0.0180315,0.174353,0.131347,0.241491,0.136515,0.299094,0.0571835,0.128235,-0.0688889,-0.166826,-0.349784,-0.224365
YNL222W,0.120207,0.184028,0.406298,0.090773,0.359113,-0.00864086,0.476017,0.320275,0.238151,0.304766,0.230906,0.350246,0.107156,0.230719,0.387823,-0.0153422,0.004271,0.15755,0.0346565,-0.0587652,-0.173481,-0.0477258,0.209902,-0.205911,0.244118,0.0271453,-0.125861,0.192775,0.239074,0.0946948
YNL223W,-0.453605,-0.465186,-0.614348,0.176083,0.153112,-0.0140209,0.703821,0.632447,0.752011,0.196004,0.530559,0.0770238,-0.203976,-0.287329,-0.24252,-0.284975,-0.163919,0.0122382,-0.212277,-0.357518,-0.447841,-0.294558,-0.483083,-0.48995,0.111719,0.05256,-0.102817,0.309193,0.323001,0.274255
YNL224C,-0.244116,-0.132528,0.0421196,-0.223277,0.054831,0.144119,-0.200463,-0.11897,-0.132329,-0.123582,0.153271,-0.172274,-0.0238611,-0.194157,-0.152405,-0.281424,-0.0209496,0.0174611,-0.39528,0.158612,-0.100918,-0.410178,0.316374,0.106431,0.0635028,0.274411,-0.0348228,-0.0522033,-0.0490833,-0.0514095
YNL225C,-0.0896221,-0.0239746,-0.0869773,-0.126724,-0.324493,0.0628504,0.0347841,-0.0940296,0.0628368,0.0779085,0.554873,0.270459,0.13963,0.1313,-0.04421,-0.0198611,-0.00449861,0.0438453,-0.110343,-0.201006,-0.093676,0.0990012,-0.0726733,-0.106801,0.0414946,0.156157,-0.0710929,0.0851159,0.183256,0.279208
YNL227C,0.0177254,-0.00131573,0.111676,-0.395488,-0.0160509,0.110565,-1.5139,-1.02908,-0.802708,-0.663835,0.0200525,-0.286447,0.125361,0.00128649,-0.0713577,0.0204753,0.132498,-0.50874,0.113073,0.159038,0.392719,0.524604,0.594864,0.530038,-0.192592,-0.0398562,-0.0880723,-0.467682,-0.137452,-0.0475219
YNL229C,-0.00285626,-0.225958,-0.0190539,-0.0595203,0.06544,0.292009,-0.358386,0.127828,0.0783727,-0.323366,0.0559365,-0.23985,-0.0331911,-0.0853199,-0.0601998,-0.101754,0.0147013,-0.0592518,-0.212929,0.0916553,0.128948,-0.0267584,-0.0173548,0.0612671,-0.0885433,0.0456038,-0.0381971,-0.26594,-0.139623,0.00989401
YNL230C,0.0827711,0.115053,0.00950144,0.207561,0.127188,-0.487348,0.523399,-0.262432,-0.0855297,0.291074,0.183458,0.611158,0.250868,-0.0930465,0.204431,-0.252105,-0.115355,-0.0158652,0.0516975,0.0368133,0.0803289,0.136335,0.0551839,0.319271,0.225488,0.264019,0.141394,-0.30571,-0.0858149,-0.127346
YNL231C,0.381105,0.485945,0.641607,-0.516462,-0.395214,-0.0355249,-1.07118,-0.365405,-0.259919,0.281899,0.410669,0.223966,-0.796964,-0.769989,-0.502964,0.3683,0.471906,0.788537,0.359905,0.592786,0.790983,0.302931,0.530489,0.539716,0.0344012,0.333171,0.370577,-1.8179,-0.683277,-1.34753
YNL232W,0.290483,0.536797,0.909184,0.314293,0.30707,0.17429,-0.0581233,-0.503282,-0.204632,-0.131849,-0.167228,0.429384,0.298528,0.118443,0.364549,0.0476846,0.0323472,0.0301021,0.21818,0.190145,0.178127,0.446197,0.182742,0.219774,0.195485,-0.0138457,-0.03479,-0.42205,-0.42824,-0.336941
YNL233W,0.225651,-0.0760905,0.0997966,-0.0931438,-0.548681,-0.191226,-0.732135,-0.681121,-0.777413,0.426599,0.454485,0.154773,0.0345884,0.0115187,0.0257215,-0.0564239,0.179784,0.0565064,-0.0804492,0.183654,0.212696,-0.0485156,-0.0402534,0.0870933,0.125899,0.351027,0.15026,-0.156815,-0.162522,-0.170909
YNL234W,0.326324,-0.207304,0.510625,0.672588,0.163969,0.476403,0.735482,0.421009,0.39085,0.209864,0.425162,0.0690079,-0.160331,-0.200391,0.0807524,-0.00792692,0.0339233,-0.333167,0.544727,0.651273,0.599914,0.637414,0.691848,0.582524,0.145438,0.154082,-0.00271612,-0.468602,-0.296726,-0.426648
YNL236W,-1.50543,-1.40817,-0.861819,-0.828214,-1.43385,-0.401295,-0.47858,-0.861763,-0.99379,-0.361055,-0.633796,-1.78251,-1.18202,-1.99738,-0.468474,-0.10939,0.0857702,-0.127905,0.0297591,0.215221,0.140544,0.100434,0.096783,0.0413666,0.281679,0.0484207,-0.0938671,-0.151391,-0.0064476,-0.0747389
YNL237W,0.540192,0.510762,0.247901,0.755357,0.843284,1.08316,1.47048,1.56549,1.51145,0.473666,0.632138,0.0392339,-2.43562,-2.56472,-2.46421,1.62905,1.19278,0.626792,1.60541,0.543608,0.89516,1.10206,0.284113,0.309014,0.189807,0.336004,0.680682,-0.456447,-0.749326,-0.715917
YNL238W,0.123091,-0.0499352,0.0735768,0.137126,0.227128,0.260237,0.262649,-0.292703,-0.117972,0.49276,0.189127,0.170798,0.135442,0.117692,0.216867,-0.273931,0.00985719,-0.106325,-0.149634,-0.000582262,-0.285893,0.045541,0.0554393,0.120031,0.395794,0.11329,-0.0334691,-0.0169457,-0.211348,-0.108108
YNL239W,-0.475944,-0.41192,-1.06809,-0.390016,-0.413911,-0.448826,-0.0314531,-0.0720245,-0.0845219,0.712055,0.976775,0.585189,0.809161,-0.451841,0.706775,-0.00589559,0.252495,0.0516479,-0.122885,-0.240794,-0.172418,-0.00073579,-0.110073,-0.0961871,-0.0816413,0.111208,0.0457974,0.445707,0.311857,0.521187
YNL240C,0.409052,0.388918,0.389933,0.428814,0.674298,0.489802,0.580624,0.349962,0.0887089,-0.173623,-0.186316,0.052014,0.375873,0.426258,0.54513,0.199212,0.271922,0.196181,0.342746,0.390101,-0.0390691,0.573149,0.672274,0.274173,0.336456,0.112999,-0.0368789,-0.400386,-0.389097,-0.481771
YNL241C,0.197964,-0.0932843,-0.280031,0.105994,-0.0296611,-0.00847589,0.777094,0.45704,0.479674,1.00383,0.996858,0.713515,0.0365526,0.179078,0.0875075,0.516326,0.644469,0.560729,0.428636,0.367958,0.368631,0.359513,0.34882,0.228273,0.137078,0.131526,0.070574,-0.201091,-0.349082,-0.137095
YNL242W,-0.109309,-0.0849765,-0.106349,0.163122,0.332277,0.0958713,1.03466,0.78125,0.668551,0.569439,0.222758,0.361615,-0.282056,-0.503678,-0.323426,0.0174708,0.235314,0.318951,-0.00799363,0.215838,0.0648245,-0.136172,0.208224,-0.0810018,-0.0289357,-0.164507,-0.443542,-0.0497774,0.0892152,-0.0994451
YNL243W,0.0950641,0.00214809,-0.0929418,-0.00794485,-0.305358,-0.252425,0.105624,-0.0153326,-0.175681,0.220005,0.0929216,0.0301891,0.0833183,0.291155,0.0435735,-0.19844,0.11718,0.000328239,-0.108746,-0.150953,-0.112274,-0.206682,-0.258158,-0.296144,-0.00996578,0.156373,0.136363,0.501599,0.275613,0.453447
YNL244C,0.186133,0.501718,0.664783,-0.175804,0.165188,0.0798974,-0.411764,-0.366568,-0.294573,-0.181094,-0.163449,0.0738113,0.104391,0.147503,0.456766,0.10672,-0.0279988,0.11327,0.160954,-0.0369924,-0.0831786,0.285002,0.30356,-0.0200926,0.454563,0.0312268,0.00149514,-0.252863,-0.269425,-0.0208289
YNL245C,0.279016,0.292711,0.304516,0.106841,-0.198553,0.373234,-0.121666,-0.16828,-0.116253,-0.205419,-0.126787,-0.254194,-0.173168,0.18858,-0.0436872,-0.0537893,0.0069849,-0.0373022,-0.0105154,-0.199339,-0.0254009,0.173994,-0.0741682,0.0584156,0.0262376,0.084172,0.0111766,0.095815,-0.0741157,-0.0764858
YNL246W,0.0661894,0.105174,0.196139,-0.00474932,0.0832401,-0.136582,0.0225092,-0.261534,-0.245956,-0.239635,-0.262742,-0.088935,0.114992,0.0108312,0.0676456,-0.110589,0.0561319,0.12137,0.0114254,-0.0493956,-0.116783,-0.00799686,-0.0884384,-0.252763,0.138734,-0.17072,-0.365875,0.105576,0.131698,0.0691754
YNL247W,0.244272,0.13932,0.138533,0.136729,-0.106074,-0.153774,-0.372689,-0.486256,-0.326087,-0.537393,-0.328146,-0.659379,0.11288,0.186647,0.00358987,-0.215365,0.113945,-0.239041,-0.00433799,-0.0234116,0.0382086,0.0992134,0.253423,0.284868,0.172281,0.343837,0.517606,-0.191651,-0.261659,-0.0635011
YNL248C,0.567211,0.754283,0.737804,0.257421,0.476848,0.235427,-2.12054,-2.03373,-1.14809,-0.898645,-0.85409,-0.628618,0.452627,0.34869,0.675496,-0.0345469,-0.0447031,-0.239872,0.255871,0.43345,0.216098,0.442269,0.504267,0.288446,0.511495,0.134943,0.125342,-0.561076,-0.322082,-0.491924
YNL249C,0.059134,0.157197,0.026886,0.252014,-0.182246,0.0465264,-0.179428,-0.21805,0.22094,0.267215,0.269245,-0.123005,-0.215355,-0.048179,-0.00940516,-0.0843541,-0.0490485,-0.304294,0.138365,-0.0577401,-0.103515,0.149283,0.0167763,-0.0203122,0.0548682,0.0818628,-0.041858,0.0813907,-0.0342528,0.162547
YNL250W,0.0681116,0.112621,0.208853,0.0290664,-0.107038,-0.203556,0.197225,0.00173598,-0.110735,0.282403,0.0134505,0.63375,0.238869,0.0298266,0.194726,-0.158773,-0.0349847,-0.103061,0.0483298,0.283186,0.0997338,0.193027,0.0750587,0.117703,0.257438,0.157604,-0.059262,-0.231064,-0.349948,-0.454009
YNL251C,0.224527,-0.0690239,-0.293797,0.0860398,0.0390246,-0.0889824,1.02322,0.719148,0.718173,-0.289106,-0.542337,-0.794671,-0.0677371,0.0139074,-0.0637536,0.07856,0.364505,0.206433,0.221925,0.0706716,-0.00179893,-0.0792102,-0.257699,-0.285963,-0.0971132,-0.130188,-0.206368,-0.107063,0.0776237,-0.131544
YNL252C,0.0383877,0.417694,0.652597,0.547922,0.538688,0.439637,0.951948,0.610177,0.787018,0.68659,0.499428,1.00123,-0.303733,-0.519439,-0.349709,0.329932,0.328423,0.428011,0.415484,0.723787,0.483263,0.619513,0.405144,0.387118,0.525381,0.259419,0.196597,-0.486737,-0.418735,-0.44368
YNL253W,-0.136627,-0.228524,-0.166648,0.166914,0.0460486,0.240311,0.0744949,0.400019,0.376579,0.145448,0.158182,-0.062591,-0.297051,-0.0996542,-0.221308,-0.0803,-0.12195,-0.15645,-0.00456245,-0.00860388,0.114158,0.290833,-0.0117847,-0.0421731,0.105267,0.214862,0.0489633,-0.0937179,-0.186389,-0.0746285
YNL254C,-1.859,-1.72734,-1.01896,-1.88352,-0.632949,0.114868,-0.972086,-1.41047,-1.49666,-2.05608,-1.76654,-0.479181,-1.18202,-1.30518,-1.56857,-0.108441,-0.0658007,-0.319997,0.325265,0.689559,0.358273,0.536542,0.4804,0.370246,0.295939,-0.172915,0.00370917,-0.387942,-0.475158,-0.711665
YNL255C,0.31075,0.257347,0.409535,0.152565,0.235689,0.378248,-0.301913,-0.175973,-0.0457656,-0.640677,-0.34828,-0.413043,0.441777,0.464652,0.337978,0.102599,0.137979,0.271867,0.378119,0.111943,0.239734,0.474868,0.281005,0.330966,0.320482,0.255889,0.148721,-0.253364,-0.113334,0.103897
YNL256W,0.219296,0.392453,0.568796,0.101639,0.0204176,0.107342,-0.817189,-0.978051,-0.730348,-0.0288649,-0.421615,0.019538,0.471295,0.379152,0.412139,-0.170172,-0.0278487,-0.216541,0.169581,0.372272,0.133876,0.388889,0.152132,0.122714,0.196069,-0.208477,-0.155211,-0.0948005,-0.174548,-0.143288
YNL257C,-0.0809234,-0.42189,-0.223177,-0.246742,-0.375931,-0.120262,-0.178032,-0.0712513,-0.0482849,-0.306833,-0.148146,-0.282171,-0.109476,-0.0402724,-0.0964613,-0.0629872,-0.0641383,-0.125035,0.0556899,0.0961591,0.0914633,-0.0152834,-0.303345,-0.12579,-0.233242,-0.1076,-0.167635,0.513887,0.48762,0.548527
YNL258C,-1.56719,0.453497,-0.790473,-1.18414,-1.37614,-2.00871,1.12878,-2.07913,-0.417788,-0.454384,-0.852439,-1.14184,-1.26317,-1.69954,-0.275806,-0.147088,-0.0844115,-0.049473,-0.126329,0.141601,-0.0117063,0.209904,0.00592663,-0.0150112,0.270507,0.0481001,0.114499,-0.0560802,-0.0180341,-0.0409252
YNL259C,-0.0833792,-0.142554,-0.0867825,-0.335651,-0.225613,0.159065,-0.12196,0.214554,0.470388,0.281027,0.653131,0.518815,-0.192049,-0.362919,-0.405592,0.0262263,-0.0423072,0.0556111,0.0880325,0.0603418,0.137691,0.30977,0.220798,0.193073,-0.107536,-0.0173119,-0.183529,-0.166354,-0.151408,-0.144236
YNL260C,-0.0617321,0.333132,0.408881,0.0941094,-0.112174,0.213636,0.00354618,-0.195055,0.0808641,0.0132892,0.116173,0.401537,0.0327639,-0.0180825,0.164421,0.0497208,-0.0673271,-0.00433591,0.229568,0.151771,0.342197,0.316333,0.0268631,0.049044,0.167801,-0.0170959,0.0430905,-0.293774,-0.25872,-0.0778562
YNL261W,0.125969,0.00503531,0.217043,-0.259424,-0.243913,0.0233204,-0.543042,-0.267556,-0.301694,-0.333853,0.0119525,-0.189829,0.0295844,0.0666502,0.0735282,-0.0498219,-0.00937552,-0.0453002,0.243313,0.150787,0.114253,0.295676,0.00227303,-0.00600227,-0.0234788,-0.279002,-0.124347,0.138696,0.131521,0.0909852
YNL262W,0.0350866,0.0388606,0.163686,-0.0790551,0.16906,-0.161861,-0.585163,-0.797303,-0.876135,-0.0503634,-0.384254,-0.230942,-0.0256804,0.165384,0.22278,-0.192106,0.00493816,-0.115956,-0.0429798,0.0348625,-0.16432,0.215218,-0.075025,-0.155985,0.159155,-0.276265,-0.416227,-0.112273,-0.306522,-0.490408
YNL263C,-0.00355626,0.0658499,0.101945,-0.0941603,-0.308212,-0.0137456,-0.110514,-0.176542,-0.260637,0.330792,0.26958,0.0544072,0.356711,0.345197,0.183743,-0.157276,-0.0422608,0.101979,-0.0382287,-0.265609,-0.121315,-0.0618394,0.00204633,-0.222076,0.0554015,0.194821,0.132267,0.228181,0.0699937,0.122711
YNL264C,-0.657807,-0.637988,-0.696272,-0.730561,-0.616687,-0.874131,-0.0623939,-0.448537,-0.1368,0.380033,0.130006,0.534668,0.141125,0.0717542,0.434727,-0.552142,-0.465811,-0.472281,-0.579795,-0.532482,-0.661824,-0.501427,-0.207841,-0.448141,0.309697,0.141627,0.112276,0.0986311,0.159876,0.0495845
YNL265C,-0.241251,-0.238861,-0.173968,0.0457009,0.0174066,0.214336,0.448238,0.642988,0.892181,0.400665,0.536987,0.246169,-0.11079,-0.0943922,-0.108319,0.0536315,0.0643364,0.0904505,-0.0392635,-0.205669,0.00253102,0.0828283,-0.0479887,-0.0103369,-0.019677,0.234248,0.147323,0.275182,0.16923,0.272297
YNL267W,-0.0592016,-0.073663,0.00883963,-0.0269622,-0.26047,0.0390835,0.0270666,-0.0722653,0.091907,0.383162,0.146025,0.0520875,0.00131769,0.0966705,-0.0335484,-0.0821785,-0.0937121,-0.203772,-0.12763,-0.253069,-0.259689,-0.0827087,-0.0420775,-0.174237,0.194222,0.291722,0.367984,0.229023,0.0238616,0.161489
YNL268W,0.116871,0.0445848,0.348778,0.18952,0.309396,0.164964,0.0627633,-0.146522,-0.27244,0.118558,-0.0649802,0.183612,0.160726,0.357502,0.573508,0.00645185,0.119109,0.0949875,0.117784,0.00537561,0.0986742,0.227497,0.365342,0.212124,0.121916,-0.0095492,0.0164586,0.0148974,0.271763,0.00969501
YNL269W,-0.0726573,0.142188,-0.0926319,0.4182,-0.589336,0.163211,0.0304422,0.163885,0.528529,0.186646,-0.33053,-0.0819326,-0.787907,-0.469305,-0.382323,0.332875,0.111684,0.629162,0.564286,-0.603585,0.0610119,0.769824,0.114788,0.331919,-0.277735,-0.0739937,0.862039,-0.621037,0.508357,-0.448661
YNL270C,0.628002,0.645354,1.01356,1.01485,0.954328,0.867613,0.568342,0.330995,0.812992,-0.0985673,-0.114156,0.0212813,-0.730153,-0.314513,-0.55462,0.449253,0.237247,0.23813,0.386117,0.115787,0.0150277,0.32572,0.186533,0.18553,0.116567,-0.130782,-0.254115,-0.215374,-0.336132,-0.829814
YNL271C,-0.300103,-0.279475,-0.140637,-0.129472,-0.113125,-0.104771,-0.201233,-0.0648241,-0.148898,0.25643,0.581198,-0.0441391,0.16227,0.246015,-0.0142257,-0.0802481,0.140494,-0.246125,-0.0249683,-0.161241,0.0545489,0.096086,0.0153087,-0.0594973,0.175369,0.319819,0.337329,0.425555,0.275135,0.303206
YNL272C,-0.11328,-0.00274489,0.235284,-0.0411841,0.293811,-0.198721,-0.128942,-0.106374,0.0329831,-0.0700018,0.036223,0.24632,0.0270876,0.153236,0.185163,-0.00493706,0.141923,-0.124889,-0.0228742,0.0741679,0.106256,0.123285,0.0875562,-0.0523831,0.0322481,0.140015,0.0516564,0.126527,0.065754,0.059293
YNL273W,0.0092492,-0.0835757,0.101741,-0.478238,-0.487985,-0.417832,-1.30659,-1.24633,-1.02521,0.413483,0.24682,0.00975144,0.231784,0.157833,0.196096,0.0118019,0.0411621,-0.123135,0.0196081,-0.0970933,0.0135209,0.152903,-0.103353,-0.153165,-0.00936974,-0.064559,-0.135395,-0.0202518,-0.202357,-0.324727
YNL274C,0.458243,0.41369,0.218706,0.663984,0.344867,0.437206,1.33179,0.913018,0.839922,1.03362,0.779045,0.980329,-0.946974,-1.22464,-1.38538,0.548166,0.753216,0.821086,0.12912,0.562462,0.405197,-0.143835,0.362797,0.0868644,-0.469207,-0.0417597,-0.432417,0.0808206,0.320891,0.273504
YNL275W,0.151638,-0.00675223,0.0262045,0.61462,0.487432,0.476468,0.645951,0.493359,0.48221,-0.290188,0.0316474,0.10334,-0.0560382,-0.0829239,0.204418,0.28425,-0.04431,0.117825,0.298667,0.0245891,-0.157825,-0.244271,-0.158831,-0.0740742,-0.133637,-0.111483,-0.16967,0.548466,0.399147,0.154987
YNL277W,-0.535297,-0.712657,-1.01365,-1.96261,-1.95206,-1.70578,-0.254249,-0.432584,-0.386988,0.773259,0.83994,0.864471,0.323991,0.252436,0.618641,0.147187,-0.546917,-0.555096,-0.185333,-0.846349,-1.13418,-0.814219,-1.13499,-1.35318,-0.171875,-0.715529,-0.758261,-0.894473,-0.714495,-1.15051
YNL278W,0.190187,0.167167,0.0703687,0.094142,0.0155456,0.0155851,0.114034,-0.0086298,-0.253922,0.355894,0.127798,0.153372,0.158921,0.23789,0.0597063,-0.0469749,0.188568,0.104643,0.011219,0.00870283,0.133796,0.0930444,-0.00638187,0.00582742,-0.0105965,-0.0204198,-0.0767674,0.139438,0.0281968,0.064487
YNL279W,-0.510188,-0.699425,-0.508649,-0.516901,-0.780797,-0.414399,-0.394917,-0.478586,-0.660224,-0.147887,-0.519951,0.174874,0.462959,0.237353,0.541073,-0.235777,-0.607321,-0.27531,-0.241673,-0.650606,-0.79436,-0.563508,-0.408252,-0.430555,-0.0471208,-0.30343,-0.370889,0.697112,0.818522,0.906308
YNL280C,-0.33796,-0.545855,-0.466344,-0.697572,-0.692942,-0.553211,-0.800715,-0.620883,-0.64331,-0.772309,-0.350928,-0.659415,0.689001,0.810058,0.966685,-0.339482,-0.322802,-0.287154,-0.438313,-0.432377,-0.446614,-0.286959,-0.473324,-0.456033,-0.343108,-0.411419,-0.473842,0.616085,0.645375,0.77835
YNL281W,0.363936,0.777016,0.657761,0.421931,0.356179,0.258081,-0.215468,-0.268058,-0.0128049,0.630054,0.675693,0.767586,0.420519,0.355828,0.75321,0.490948,-0.000863204,0.238751,0.760239,0.387871,0.299346,0.316828,0.399258,0.21009,0.427569,0.312659,0.310644,0.148457,-0.123289,0.000526653
YNL282W,0.214171,0.098819,0.227596,-0.650789,-0.772685,-0.356983,-0.555671,-0.217344,-0.739747,-0.133777,-0.0233418,-0.230042,0.116392,0.231918,0.165671,-0.170937,0.0639709,-0.178019,0.191436,0.329898,0.382901,0.498255,0.247096,0.542729,0.0404864,-0.162914,-0.0200998,-0.379414,-0.391571,-0.387755
YNL283C,0.586472,0.828932,0.549802,0.714685,0.582687,0.269402,0.839231,0.37793,0.285227,0.463681,0.0682074,0.301651,0.0516139,0.0928623,0.330864,0.664956,0.33045,0.472226,0.638062,0.621547,0.381265,0.236918,0.564443,0.324672,0.318762,0.346972,0.330625,0.0960067,-0.00765058,-0.233522
YNL284C,0.215544,0.201387,0.154734,0.359237,0.098398,0.463706,0.581399,0.606409,0.626434,0.418133,0.666403,0.488112,-0.485974,-0.459572,-0.486504,0.232563,0.322352,0.512682,0.21274,0.389706,0.39232,0.279963,0.375356,0.292262,0.248823,0.461626,0.147065,-0.336814,-0.305929,-0.0234369
YNL286W,0.00426509,0.304588,-0.0138513,0.535787,0.216786,0.0616368,-0.00112295,0.754269,0.491121,-0.162612,0.641653,-0.0814456,-0.100032,-0.0362821,-0.315589,0.475921,-0.0735275,0.0976866,0.483542,0.0616035,0.204771,0.49804,0.16316,0.182561,0.296788,0.421622,0.0541841,0.498222,0.0732183,0.331242
